YEAR,MO,DY,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M
1998,10,9,97.84,4.7,5.88,3.72,2.16,266.06,7.26,8.72,5.7,3.02,266.38
1998,10,10,97.84,4.43,5.89,3.24,2.65,333.38,6.51,8.16,5.48,2.68,333.44
1998,10,11,97.67,3.05,4.51,2.08,2.43,328.38,4.41,7.17,2.84,4.33,328.38
1998,10,12,97.6,2.98,3.47,2.05,1.41,280.75,4.23,6.05,2.73,3.32,280.31
1998,10,13,97.82,2.7,4.29,1.75,2.54,232.0,4.27,8.52,1.87,6.64,231.19
1998,10,14,98.01,4.31,6.77,2.68,4.09,124.44,6.5,8.23,3.82,4.41,109.5
1998,10,15,98.01,4.42,6.84,3.05,3.79,308.75,6.53,10.29,4.92,5.37,309.12
1998,10,16,98.11,6.92,9.45,4.84,4.62,223.38,9.01,10.85,7.39,3.46,223.94
1998,10,17,98.28,6.19,8.55,4.58,3.98,135.62,8.46,9.66,7.49,2.16,136.12
1998,10,18,98.33,5.09,7.16,3.72,3.43,209.38,7.59,8.25,5.54,2.7,209.38
1998,10,19,98.26,4.76,6.45,3.69,2.76,196.75,7.19,8.22,5.84,2.38,182.12
1998,10,20,98.23,3.86,5.06,2.84,2.23,151.19,5.77,7.86,4.55,3.31,151.44
1998,10,21,98.35,3.81,5.42,2.71,2.71,311.12,5.85,7.84,3.54,4.3,311.5
1998,10,22,98.31,4.23,5.31,3.13,2.18,275.0,6.53,8.27,4.67,3.59,260.31
1998,10,23,98.05,4.06,4.98,3.03,1.96,346.81,6.33,8.2,4.48,3.73,347.06
1998,10,24,97.98,4.11,5.25,3.09,2.16,340.5,6.29,8.63,4.75,3.88,340.5
1998,10,25,98.12,4.05,5.9,3.32,2.57,179.12,6.32,7.98,4.18,3.8,179.44
1998,10,26,98.22,3.84,6.15,2.66,3.48,9.75,5.77,7.27,3.7,3.58,10.06
1998,10,27,98.24,2.95,4.55,1.95,2.6,286.44,4.23,5.97,2.11,3.86,286.38
1998,10,28,98.29,4.02,6.44,2.6,3.83,331.88,5.88,9.95,4.0,5.95,316.94
1998,10,29,98.54,5.68,7.81,4.19,3.62,152.62,8.11,9.08,7.27,1.81,153.06
1998,10,30,98.39,4.28,5.63,3.35,2.28,303.69,6.62,8.41,4.51,3.9,303.94
1998,10,31,98.25,4.16,5.56,3.09,2.47,326.56,6.21,7.95,4.46,3.48,326.69
1998,11,1,98.18,3.44,4.36,2.65,1.71,311.94,5.03,6.69,3.98,2.71,312.0
1998,11,2,98.12,2.84,3.39,2.21,1.19,230.12,4.03,5.09,2.4,2.69,230.25
1998,11,3,98.27,3.74,4.87,2.68,2.19,277.06,5.56,7.18,3.75,3.43,292.06
1998,11,4,98.4,4.43,5.81,3.32,2.49,151.12,6.88,8.36,4.78,3.58,151.38
1998,11,5,98.41,4.59,6.29,3.36,2.94,153.12,7.1,8.44,5.64,2.8,153.5
1998,11,6,98.3,4.0,6.3,2.77,3.52,138.0,6.03,8.43,3.3,5.12,153.31
1998,11,7,98.23,2.34,3.66,0.26,3.41,278.19,3.87,7.22,0.38,6.84,281.88
1998,11,8,98.18,3.57,4.59,2.45,2.15,345.19,5.5,7.08,3.68,3.4,345.25
1998,11,9,98.03,4.02,5.58,2.82,2.76,331.19,6.2,9.02,3.45,5.57,331.19
1998,11,10,97.95,4.69,6.72,3.12,3.59,310.38,7.0,8.81,5.8,3.02,310.56
1998,11,11,98.13,2.48,3.05,1.7,1.37,242.12,3.66,5.88,2.02,3.86,241.62
1998,11,12,98.31,1.66,2.46,0.8,1.67,95.44,2.28,3.8,0.73,3.07,94.69
1998,11,13,98.29,2.65,4.01,1.42,2.59,214.88,3.62,5.18,1.98,3.2,214.88
1998,11,14,98.25,2.1,3.95,0.4,3.55,270.19,2.75,4.66,0.51,4.14,270.31
1998,11,15,98.41,2.82,3.66,1.91,1.75,205.5,3.9,5.26,2.45,2.8,205.5
1998,11,16,98.49,3.3,4.89,1.97,2.93,114.19,4.77,7.37,2.58,4.79,114.25
1998,11,17,98.2,4.12,5.91,3.2,2.71,296.38,6.27,7.55,4.06,3.49,296.56
1998,11,18,98.07,3.78,5.3,2.64,2.66,335.19,5.8,7.57,3.51,4.06,335.5
1998,11,19,98.16,4.29,6.01,3.16,2.85,226.56,6.66,7.43,4.98,2.45,181.88
1998,11,20,98.09,2.71,3.48,2.05,1.43,263.81,4.02,6.12,2.38,3.73,264.25
1998,11,21,98.16,2.8,3.41,1.88,1.52,275.69,3.97,5.22,1.98,3.24,275.56
1998,11,22,98.15,2.52,3.16,1.34,1.82,85.75,3.43,4.83,1.85,2.97,86.0
1998,11,23,98.0,1.31,3.38,0.4,2.98,311.19,1.83,5.59,0.47,5.11,309.88
1998,11,24,98.23,4.22,5.53,2.81,2.72,283.75,6.71,8.48,4.03,4.45,284.25
1998,11,25,98.19,3.31,4.39,2.51,1.89,197.81,5.22,7.63,3.55,4.08,198.06
1998,11,26,97.94,2.75,4.55,0.34,4.21,161.62,3.94,5.68,0.45,5.23,161.81
1998,11,27,98.11,3.72,5.21,2.76,2.46,142.69,5.63,8.27,3.11,5.16,143.75
1998,11,28,98.05,3.08,4.18,2.3,1.88,181.44,4.96,7.3,2.41,4.89,181.81
1998,11,29,97.98,3.91,5.88,2.3,3.58,319.94,5.78,7.16,3.96,3.2,304.75
1998,11,30,98.3,3.25,4.57,2.42,2.15,243.31,4.86,5.82,4.12,1.7,243.38
1998,12,1,98.47,3.98,5.4,3.12,2.28,176.94,6.16,7.85,4.2,3.66,177.12
1998,12,2,98.32,5.24,8.06,3.52,4.55,180.0,8.06,9.27,6.35,2.92,180.5
1998,12,3,98.38,5.25,8.05,3.52,4.53,83.62,7.85,9.09,6.38,2.71,84.06
1998,12,4,98.55,4.19,6.65,2.87,3.77,34.62,6.43,7.57,4.54,3.03,35.06
1998,12,5,98.49,2.1,3.09,0.45,2.64,64.62,3.14,5.33,0.39,4.94,64.75
1998,12,6,98.31,1.3,2.2,0.41,1.79,73.25,1.79,3.3,0.48,2.83,74.31
1998,12,7,98.26,2.75,4.12,0.98,3.13,133.25,4.02,7.19,1.34,5.85,133.06
1998,12,8,98.24,2.77,4.17,0.77,3.4,257.5,4.27,7.84,1.05,6.8,257.38
1998,12,9,98.33,4.04,6.65,2.27,4.38,312.19,5.99,9.85,4.08,5.77,312.12
1998,12,10,98.91,6.81,9.13,5.05,4.09,299.44,8.73,10.4,7.38,3.03,299.88
1998,12,11,98.98,5.87,8.58,3.98,4.6,136.25,8.21,9.82,5.91,3.91,121.81
1998,12,12,98.71,5.35,7.81,3.69,4.12,264.75,7.73,9.1,6.57,2.54,250.5
1998,12,13,98.55,4.95,7.28,3.63,3.65,258.69,7.25,8.29,5.56,2.72,259.12
1998,12,14,98.37,5.02,6.76,3.5,3.26,316.5,7.15,9.38,4.77,4.62,316.88
1998,12,15,98.33,3.52,4.77,2.92,1.84,276.31,5.3,6.27,3.47,2.8,276.38
1998,12,16,98.24,4.24,5.99,3.02,2.96,272.62,6.41,7.99,5.25,2.74,272.69
1998,12,17,98.4,3.47,4.95,2.68,2.27,293.12,5.0,5.94,3.97,1.97,293.19
1998,12,18,98.43,1.8,3.16,0.22,2.94,234.25,2.59,5.49,0.29,5.2,233.62
1998,12,19,98.34,1.93,2.76,0.84,1.92,297.25,2.64,4.26,0.86,3.4,297.38
1998,12,20,98.35,3.16,3.95,2.08,1.87,300.44,4.7,6.84,2.98,3.86,300.25
1998,12,21,98.36,3.51,5.06,2.72,2.34,196.25,5.33,7.12,4.17,2.96,196.38
1998,12,22,98.02,2.52,3.21,0.96,2.25,260.75,3.65,5.16,0.99,4.17,261.12
1998,12,23,98.21,4.15,5.68,2.71,2.97,289.62,6.13,7.66,4.12,3.54,289.62
1998,12,24,98.52,4.48,6.24,3.41,2.82,309.81,7.09,8.09,5.21,2.88,310.12
1998,12,25,98.69,4.14,5.98,3.07,2.91,328.81,6.47,8.07,5.33,2.74,328.81
1998,12,26,98.63,3.75,5.2,2.88,2.31,211.12,5.93,7.24,4.18,3.06,211.38
1998,12,27,98.4,3.92,5.23,3.11,2.12,60.44,5.97,7.38,3.94,3.43,60.75
1998,12,28,98.36,3.64,4.99,2.23,2.77,317.69,5.98,9.14,2.4,6.74,317.88
1998,12,29,98.53,3.25,4.05,2.57,1.48,317.31,5.24,7.5,3.41,4.09,317.56
1998,12,30,98.6,2.98,4.23,2.16,2.07,24.25,4.46,6.56,3.33,3.23,24.38
1998,12,31,98.63,4.98,7.51,3.5,4.01,96.69,7.38,8.59,4.95,3.64,97.0
1999,1,1,98.68,4.73,6.27,3.89,2.38,98.19,7.25,8.62,5.05,3.58,98.56
1999,1,2,98.56,4.43,5.18,3.34,1.83,14.06,6.98,8.48,5.25,3.23,14.88
1999,1,3,98.16,2.4,3.77,1.2,2.58,232.56,3.43,5.95,1.23,4.72,232.38
1999,1,4,97.93,2.97,4.64,1.37,3.27,241.44,4.4,7.93,1.94,5.99,241.25
1999,1,5,97.91,3.95,5.59,2.58,3.02,306.31,6.04,8.14,4.2,3.95,306.44
1999,1,6,97.94,3.7,5.52,2.8,2.73,282.19,5.43,6.11,4.33,1.78,282.31
1999,1,7,97.88,3.9,5.39,2.68,2.7,275.88,6.04,6.9,4.7,2.2,276.0
1999,1,8,97.88,4.92,6.71,3.26,3.45,294.69,7.07,8.28,5.5,2.78,295.19
1999,1,9,98.28,2.76,4.38,1.35,3.03,311.75,4.15,7.03,1.8,5.22,312.0
1999,1,10,98.58,1.87,2.83,0.63,2.19,121.75,2.62,4.39,0.62,3.77,122.56
1999,1,11,98.77,3.56,4.54,2.61,1.93,161.44,5.51,8.58,3.34,5.24,146.81
1999,1,12,98.66,3.58,4.6,2.73,1.87,305.06,5.88,8.78,2.83,5.95,305.19
1999,1,13,98.47,4.32,5.32,3.49,1.83,290.44,6.6,8.75,4.87,3.88,290.94
1999,1,14,98.23,4.02,5.16,3.31,1.84,331.69,6.14,7.77,3.98,3.79,332.06
1999,1,15,98.32,3.79,6.08,2.52,3.55,334.31,5.45,7.06,3.77,3.3,334.56
1999,1,16,98.39,3.61,4.68,2.98,1.7,322.19,5.64,7.32,3.77,3.55,322.12
1999,1,17,98.38,4.16,6.05,3.19,2.86,336.69,6.4,7.19,4.99,2.2,336.62
1999,1,18,98.24,2.7,3.83,1.98,1.86,318.75,3.73,5.73,2.66,3.06,318.44
1999,1,19,98.27,2.08,2.98,0.69,2.29,235.69,2.89,4.76,0.7,4.05,234.94
1999,1,20,98.43,3.08,3.8,2.38,1.42,40.25,4.77,7.5,2.41,5.09,40.19
1999,1,21,98.36,3.63,4.58,2.46,2.12,119.19,5.58,7.59,4.02,3.58,119.56
1999,1,22,98.25,3.49,4.08,2.91,1.17,271.88,5.53,7.84,2.99,4.85,271.38
1999,1,23,98.28,4.07,5.62,2.93,2.7,335.12,6.4,8.73,4.02,4.7,335.25
1999,1,24,98.43,4.09,5.63,3.07,2.56,347.5,6.19,8.25,5.11,3.14,347.69
1999,1,25,98.44,2.21,3.07,1.65,1.42,228.06,3.09,5.2,2.0,3.2,213.69
1999,1,26,98.23,2.31,3.12,1.52,1.6,305.44,3.26,5.25,1.62,3.62,305.44
1999,1,27,98.27,4.43,6.69,3.22,3.47,334.25,6.8,7.51,5.37,2.14,334.25
1999,1,28,98.37,2.77,3.52,2.12,1.4,184.69,4.09,5.95,2.3,3.64,184.62
1999,1,29,98.17,2.74,4.92,0.57,4.35,190.56,3.91,5.67,0.77,4.91,190.38
1999,1,30,98.14,1.84,3.02,0.7,2.32,167.5,2.48,4.87,0.7,4.16,167.06
1999,1,31,98.06,2.39,3.43,1.72,1.71,41.88,3.31,5.69,1.97,3.71,41.88
1999,2,1,98.0,2.71,3.58,1.86,1.72,37.81,3.81,6.19,2.43,3.75,37.88
1999,2,2,98.01,3.52,6.92,2.52,4.41,149.94,5.55,10.44,2.64,7.8,150.44
1999,2,3,98.12,6.09,8.95,3.14,5.8,11.44,8.42,10.34,5.71,4.63,12.12
1999,2,4,97.92,2.5,4.17,0.98,3.2,269.12,3.72,5.24,1.46,3.78,268.81
1999,2,5,97.96,5.16,7.0,2.73,4.27,236.81,7.34,8.36,5.51,2.85,237.0
1999,2,6,97.7,2.79,4.37,1.03,3.34,76.38,4.03,6.22,1.5,4.72,77.5
1999,2,7,97.94,5.79,9.27,1.12,8.15,290.12,7.99,11.25,1.73,9.52,290.31
1999,2,8,98.6,3.7,5.05,2.93,2.12,293.81,5.66,7.87,4.04,3.84,279.0
1999,2,9,98.62,3.69,4.86,3.0,1.86,123.12,5.58,7.46,3.48,3.98,123.12
1999,2,10,98.2,3.46,4.9,2.01,2.89,115.06,4.97,6.84,3.15,3.69,115.56
1999,2,11,97.81,2.74,3.91,1.64,2.27,230.19,4.05,7.05,2.22,4.84,229.69
1999,2,12,97.98,2.3,3.4,1.26,2.14,111.12,3.23,5.52,1.39,4.12,124.5
1999,2,13,98.39,2.98,4.1,1.87,2.23,105.56,4.2,6.86,2.32,4.54,120.62
1999,2,14,98.53,4.32,5.91,3.5,2.41,83.56,6.84,8.61,5.03,3.58,83.81
1999,2,15,98.41,4.12,5.37,3.1,2.26,37.31,6.41,8.2,4.14,4.06,37.62
1999,2,16,98.06,2.34,3.45,1.26,2.19,51.31,3.48,6.89,1.09,5.8,51.69
1999,2,17,97.76,4.51,6.91,1.05,5.86,169.5,7.12,9.59,1.62,7.95,169.44
1999,2,18,97.88,2.81,4.71,0.65,4.07,255.5,4.08,5.7,0.95,4.74,254.5
1999,2,19,97.96,5.59,8.14,1.85,6.29,43.38,7.18,10.3,3.4,6.91,43.56
1999,2,20,98.32,8.29,9.66,6.23,3.44,23.88,10.32,11.76,9.07,2.7,24.19
1999,2,21,98.44,6.56,8.78,4.16,4.62,96.38,8.4,10.38,7.07,3.3,97.12
1999,2,22,98.3,4.71,6.52,3.3,3.22,208.69,6.37,7.56,4.94,2.63,209.06
1999,2,23,98.21,4.73,6.37,3.48,2.89,266.69,6.84,7.86,5.35,2.51,251.88
1999,2,24,98.32,4.3,6.12,3.35,2.77,181.38,6.31,7.08,4.24,2.84,181.31
1999,2,25,98.35,4.86,6.95,3.55,3.41,82.88,7.48,9.21,4.55,4.66,83.25
1999,2,26,98.17,4.88,6.97,3.86,3.1,207.44,7.5,8.4,6.05,2.34,207.56
1999,2,27,98.06,5.05,7.55,3.65,3.91,194.19,7.66,8.56,6.2,2.36,194.31
1999,2,28,98.26,4.24,6.52,2.49,4.02,308.06,6.45,8.95,2.84,6.12,308.06
1999,3,1,98.45,4.26,7.0,3.21,3.79,138.75,6.58,8.08,4.4,3.69,139.31
1999,3,2,98.25,3.43,4.38,2.76,1.62,201.0,5.35,7.1,2.84,4.26,201.25
1999,3,3,98.11,4.05,5.57,3.2,2.38,250.56,6.15,7.29,3.69,3.6,250.19
1999,3,4,98.14,3.62,4.86,2.61,2.25,70.94,5.27,6.95,4.07,2.88,71.12
1999,3,5,97.94,2.77,4.27,1.65,2.61,62.12,4.0,7.78,1.91,5.88,62.25
1999,3,6,97.72,1.53,3.62,0.59,3.02,55.69,2.15,6.57,0.67,5.9,56.81
1999,3,7,97.53,2.55,3.86,1.19,2.68,215.75,3.8,7.45,1.17,6.29,215.31
1999,3,8,97.63,3.28,3.98,2.44,1.53,52.0,5.41,8.1,2.72,5.38,52.31
1999,3,9,97.76,3.73,5.8,2.95,2.85,28.88,6.02,9.79,3.12,6.66,29.5
1999,3,10,97.78,5.43,6.23,4.55,1.67,98.56,7.88,10.1,5.17,4.92,99.5
1999,3,11,97.68,5.66,7.38,4.26,3.12,319.94,8.2,9.51,6.4,3.11,320.38
1999,3,12,97.78,4.75,6.3,3.51,2.8,348.06,7.23,8.27,5.58,2.69,348.06
1999,3,13,97.93,4.12,5.42,3.26,2.16,262.62,6.42,8.16,4.19,3.98,262.62
1999,3,14,98.14,3.93,5.26,3.02,2.24,275.5,6.06,7.59,4.12,3.46,275.31
1999,3,15,98.31,4.4,6.43,3.38,3.04,82.94,6.62,7.81,5.13,2.68,83.12
1999,3,16,98.41,4.49,5.85,3.5,2.36,19.38,6.87,7.95,5.55,2.39,19.56
1999,3,17,98.19,3.16,5.32,0.19,5.13,119.12,4.55,6.86,0.24,6.62,119.5
1999,3,18,97.59,3.95,5.89,1.53,4.37,140.69,5.84,9.68,2.12,7.56,141.0
1999,3,19,97.22,5.62,7.02,3.59,3.42,250.0,8.62,10.84,5.8,5.02,250.06
1999,3,20,97.73,5.66,8.45,2.9,5.55,315.19,7.93,9.52,4.96,4.55,315.19
1999,3,21,97.98,4.13,6.14,2.55,3.59,296.38,6.01,7.59,4.03,3.55,296.38
1999,3,22,98.23,3.32,4.11,2.38,1.73,323.25,4.83,6.48,2.92,3.56,323.06
1999,3,23,98.36,3.22,4.23,2.59,1.63,181.88,4.74,6.88,2.8,4.08,196.44
1999,3,24,98.06,2.82,4.13,0.55,3.58,190.88,4.12,7.4,0.31,7.09,189.88
1999,3,25,98.06,5.03,6.33,3.54,2.78,323.62,7.63,9.97,5.93,4.04,323.75
1999,3,26,98.26,3.78,5.43,2.42,3.01,110.88,5.34,8.2,3.66,4.54,111.0
1999,3,27,98.09,2.33,3.38,1.41,1.96,135.56,3.01,3.86,2.06,1.8,135.69
1999,3,28,97.65,4.23,6.19,2.35,3.84,179.75,6.3,10.28,3.47,6.81,180.25
1999,3,29,97.38,3.12,4.4,1.59,2.8,240.81,5.08,8.95,1.79,7.16,239.0
1999,3,30,97.37,4.26,8.11,2.17,5.94,184.75,5.72,10.87,2.67,8.2,184.38
1999,3,31,97.89,6.49,8.7,3.8,4.89,314.69,8.86,10.17,7.59,2.59,314.81
1999,4,1,98.07,3.66,5.5,2.53,2.97,321.25,5.45,7.2,3.74,3.46,321.44
1999,4,2,98.12,3.36,5.91,1.92,3.98,325.38,4.86,7.33,2.84,4.48,325.31
1999,4,3,98.06,3.64,5.09,2.52,2.56,303.75,5.11,6.39,3.53,2.87,303.75
1999,4,4,98.05,1.54,2.85,0.38,2.47,90.0,1.97,3.77,0.34,3.44,90.94
1999,4,5,97.97,4.62,7.42,2.52,4.89,216.12,6.55,11.41,3.76,7.64,216.44
1999,4,6,98.33,5.16,7.41,3.26,4.15,285.5,7.35,8.95,6.16,2.79,285.19
1999,4,7,98.27,4.43,6.38,3.3,3.08,304.0,6.82,8.86,4.38,4.48,303.69
1999,4,8,98.33,3.83,4.92,2.62,2.3,265.19,5.8,7.54,3.66,3.88,264.94
1999,4,9,98.57,4.09,5.56,2.66,2.89,43.44,6.08,8.08,4.01,4.07,43.62
1999,4,10,98.54,3.91,6.01,2.59,3.42,111.88,5.87,8.42,3.21,5.21,112.56
1999,4,11,98.12,3.16,4.28,1.68,2.6,246.19,4.94,8.56,1.66,6.89,246.38
1999,4,12,97.97,5.13,7.6,3.42,4.17,330.75,7.45,8.82,5.45,3.37,330.56
1999,4,13,98.16,3.08,3.77,2.32,1.45,193.88,4.54,6.27,2.71,3.56,193.12
1999,4,14,98.13,2.98,4.1,1.95,2.15,46.38,4.24,6.02,2.05,3.97,46.44
1999,4,15,98.2,2.59,3.3,1.77,1.52,42.75,3.55,5.35,1.88,3.47,42.44
1999,4,16,98.11,3.62,4.7,2.45,2.25,36.31,5.34,9.16,2.61,6.55,36.56
1999,4,17,97.98,4.91,7.15,2.7,4.45,21.06,7.3,11.08,3.8,7.27,21.56
1999,4,18,97.9,3.62,4.39,2.77,1.62,162.06,5.51,8.81,3.19,5.62,162.81
1999,4,19,97.74,3.19,6.77,1.76,5.02,73.56,5.11,11.07,1.86,9.21,75.25
1999,4,20,97.94,6.12,7.4,4.69,2.71,125.06,8.3,10.38,5.7,4.68,125.56
1999,4,21,98.3,6.8,8.57,4.86,3.71,64.5,8.7,9.96,7.82,2.14,49.94
1999,4,22,98.32,6.77,8.48,4.56,3.91,65.69,9.12,9.81,8.13,1.68,51.12
1999,4,23,97.94,5.92,7.8,3.78,4.02,194.56,8.31,9.62,7.3,2.31,194.88
1999,4,24,97.63,4.41,5.74,3.54,2.2,317.38,6.54,9.43,4.17,5.26,317.56
1999,4,25,97.7,4.39,5.68,3.41,2.27,182.12,6.6,8.06,4.48,3.59,182.19
1999,4,26,97.73,4.45,5.7,3.32,2.38,262.0,6.73,8.59,4.19,4.41,276.69
1999,4,27,97.86,5.44,8.12,3.41,4.72,48.5,8.24,9.59,4.38,5.22,48.81
1999,4,28,97.89,5.4,7.62,3.48,4.13,43.19,8.17,10.52,5.94,4.58,28.62
1999,4,29,97.9,5.63,7.68,3.95,3.73,109.31,8.24,11.24,6.39,4.85,94.62
1999,4,30,97.97,5.41,7.61,3.37,4.24,23.31,7.7,10.7,4.91,5.78,24.06
1999,5,1,98.01,4.52,6.8,2.33,4.48,82.44,6.75,9.22,3.44,5.78,68.38
1999,5,2,98.06,4.6,5.78,3.16,2.62,67.56,6.91,9.18,4.7,4.48,68.06
1999,5,3,97.93,4.43,5.48,3.28,2.2,100.44,6.94,10.34,3.48,6.85,101.31
1999,5,4,97.77,5.24,7.25,3.63,3.62,13.44,7.78,9.45,6.38,3.08,13.81
1999,5,5,97.55,3.52,5.0,2.05,2.95,184.19,5.44,7.99,1.95,6.04,183.56
1999,5,6,97.44,3.16,4.77,1.31,3.45,255.75,4.63,6.44,1.54,4.9,254.69
1999,5,7,97.51,4.31,5.88,2.69,3.19,96.44,6.23,9.88,4.09,5.78,96.56
1999,5,8,97.73,4.06,5.76,2.92,2.84,111.56,5.95,9.3,2.92,6.38,110.88
1999,5,9,98.02,5.2,6.85,3.69,3.17,114.44,7.3,8.75,5.26,3.49,114.5
1999,5,10,98.12,5.51,6.73,3.84,2.88,182.44,7.73,8.95,6.8,2.14,182.44
1999,5,11,97.91,4.8,6.73,3.36,3.37,306.88,6.99,7.82,5.27,2.55,306.81
1999,5,12,97.84,3.8,5.17,2.05,3.12,195.88,5.27,6.91,3.07,3.84,195.31
1999,5,13,97.89,2.66,3.99,1.84,2.14,118.38,3.69,6.3,1.99,4.3,117.12
1999,5,14,97.79,3.26,4.8,2.38,2.41,123.19,4.43,5.89,3.17,2.71,122.56
1999,5,15,97.6,4.17,5.79,2.89,2.9,149.62,5.8,6.59,3.97,2.62,149.19
1999,5,16,97.54,4.16,5.93,3.03,2.9,207.56,5.93,6.86,3.48,3.38,207.25
1999,5,17,97.63,4.5,6.77,3.27,3.5,112.5,6.9,8.72,3.87,4.85,112.5
1999,5,18,97.65,5.61,7.45,3.76,3.69,152.25,8.34,10.58,5.23,5.34,152.5
1999,5,19,97.64,5.76,7.27,4.12,3.16,225.44,8.04,10.41,5.62,4.8,196.12
1999,5,20,97.6,5.59,7.1,3.29,3.8,37.94,7.88,10.19,6.5,3.69,53.5
1999,5,21,97.53,4.66,5.81,3.2,2.6,20.44,6.91,8.23,5.76,2.48,20.69
1999,5,22,97.44,3.53,4.33,2.5,1.83,239.75,5.4,8.42,2.55,5.87,239.88
1999,5,23,97.52,5.01,6.79,3.63,3.16,335.19,7.54,9.7,4.72,4.98,335.56
1999,5,24,97.63,5.75,7.73,4.1,3.62,264.94,8.23,11.22,5.53,5.69,265.25
1999,5,25,97.59,6.28,8.88,4.24,4.63,109.38,8.58,10.89,6.07,4.82,110.0
1999,5,26,97.66,6.19,8.19,3.48,4.7,109.94,8.41,9.89,6.99,2.9,95.25
1999,5,27,97.83,6.3,8.37,4.2,4.16,165.19,8.51,10.03,6.81,3.22,165.69
1999,5,28,98.08,6.44,8.17,4.41,3.77,296.62,8.72,10.34,7.05,3.28,266.88
1999,5,29,98.09,6.27,8.88,4.44,4.43,204.5,8.65,10.02,6.55,3.46,219.5
1999,5,30,97.93,5.43,8.08,3.67,4.41,233.56,7.84,9.02,6.03,2.98,233.44
1999,5,31,97.91,5.87,8.25,4.0,4.25,236.94,8.54,9.34,7.97,1.37,252.0
1999,6,1,97.9,5.54,7.46,3.49,3.96,248.94,7.85,9.45,6.84,2.61,248.88
1999,6,2,97.91,4.45,5.78,3.27,2.51,306.56,6.38,7.76,5.06,2.7,306.31
1999,6,3,97.88,5.22,6.7,3.61,3.09,331.31,7.7,8.67,6.06,2.61,331.38
1999,6,4,97.76,5.2,7.5,2.84,4.66,331.56,7.57,8.66,5.19,3.47,331.44
1999,6,5,97.72,4.61,6.64,2.94,3.71,80.75,6.66,7.91,4.85,3.06,81.0
1999,6,6,97.73,4.89,7.36,2.98,4.38,11.12,7.04,9.11,4.4,4.71,11.31
1999,6,7,97.75,5.15,6.8,3.58,3.23,81.31,7.73,9.27,5.39,3.88,81.62
1999,6,8,97.74,5.2,7.0,3.58,3.43,221.38,7.43,9.96,5.68,4.29,220.88
1999,6,9,97.7,5.16,6.66,3.59,3.06,251.25,7.48,8.57,6.67,1.9,250.88
1999,6,10,97.79,5.68,7.16,4.04,3.12,249.38,8.07,9.14,6.55,2.58,249.38
1999,6,11,97.86,6.0,8.79,2.9,5.9,242.88,8.39,10.16,5.05,5.12,242.88
1999,6,12,97.85,4.67,6.91,3.16,3.76,257.56,6.77,8.01,4.78,3.23,242.5
1999,6,13,97.65,3.7,5.8,1.33,4.47,180.25,5.29,7.41,1.86,5.55,195.0
1999,6,14,97.59,3.84,5.48,1.36,4.13,254.12,5.37,7.59,1.91,5.68,253.69
1999,6,15,97.76,4.29,5.44,3.25,2.19,46.94,6.24,7.28,5.14,2.14,61.81
1999,6,16,97.79,4.98,6.37,3.47,2.9,140.31,7.27,8.34,6.17,2.17,140.38
1999,6,17,97.61,5.53,7.43,4.02,3.41,80.75,8.11,10.27,6.1,4.16,81.12
1999,6,18,97.46,5.09,7.05,3.41,3.63,9.88,7.67,9.23,5.06,4.17,10.31
1999,6,19,97.54,5.77,6.98,4.33,2.64,50.5,8.31,10.55,7.09,3.47,35.94
1999,6,20,97.56,6.06,7.16,3.87,3.3,280.88,8.2,10.41,6.94,3.47,251.25
1999,6,21,97.39,5.05,6.6,2.99,3.61,236.44,6.88,9.86,5.48,4.38,236.69
1999,6,22,97.33,4.01,6.03,2.95,3.09,178.44,5.66,7.4,4.16,3.23,178.38
1999,6,23,97.47,4.91,6.34,3.31,3.02,224.88,7.08,9.35,5.44,3.91,225.0
1999,6,24,97.38,5.26,6.41,3.82,2.59,200.06,7.37,9.06,6.01,3.05,199.69
1999,6,25,97.27,4.63,6.41,3.51,2.9,249.81,6.7,8.31,4.63,3.68,249.44
1999,6,26,97.26,3.41,5.18,2.33,2.85,266.12,5.23,7.37,2.39,4.98,265.69
1999,6,27,97.54,4.73,6.23,3.35,2.88,251.94,6.82,7.98,5.32,2.66,251.88
1999,6,28,97.81,5.33,6.7,3.68,3.02,194.5,7.46,8.52,6.32,2.2,194.31
1999,6,29,97.7,4.89,6.58,3.51,3.07,208.81,7.21,8.81,5.59,3.23,209.12
1999,6,30,97.49,5.64,7.55,3.91,3.63,251.31,8.12,9.66,6.62,3.04,251.31
1999,7,1,97.47,4.16,5.35,2.76,2.59,237.75,5.95,8.96,4.34,4.61,237.5
1999,7,2,97.49,3.86,5.53,2.82,2.7,261.56,5.43,7.01,3.81,3.2,260.88
1999,7,3,97.5,4.48,5.97,3.27,2.7,136.62,6.55,7.72,5.49,2.23,136.06
1999,7,4,97.44,4.61,6.23,3.42,2.81,208.44,6.77,8.21,5.22,2.99,222.75
1999,7,5,97.56,4.57,6.51,2.91,3.59,306.06,6.45,7.45,4.62,2.84,305.62
1999,7,6,97.55,3.65,4.82,2.57,2.25,235.12,5.07,6.5,4.12,2.39,234.38
1999,7,7,97.41,3.65,5.25,2.76,2.48,289.62,5.1,6.02,3.94,2.09,289.19
